Tweet,Offensive,Hate
@USER الف مبرووووك يا عالميه وسنه سعيدة يا رب تكتمل با الدوري والكاس💛💙,NOT_OFF,NOT_HS
يا يوم ياحلو يا لطيف يا خفييف💙.,NOT_OFF,NOT_HS
الناس يا بتذاكر يا بائسه وأنا شريحة فودافون حقيره هتخليني أنضف الساعه ٥ الفجر وحاسه إن شكلي أهبل أوي 😂💔,NOT_OFF,NOT_HS
RT @USER: يا ترى يا واحشني بتفكر في مــــين ؟,NOT_OFF,NOT_HS
يا نجمي المذهل ، يا شخصي الغييير عنهم💛.,NOT_OFF,NOT_HS
RT @USER: يا لطيفا بالبرايا يا كريم يا جواد هذه الدنيا بلايا فتن تدمي الفؤاد فاجعل يا ربي هواي تابعا لشرع الهاد واحفظ<LF>هذه البرايا من…,NOT_OFF,NOT_HS
RT @USER: #صحصح_مع_الصبحاويه<LF>طب اقولك يا وحشني ولا اقول يا معيشني قول يا حبيبي وغششني<LF>- قوليلي يا محاميحو 😂😂😂 URL,NOT_OFF,NOT_HS
والعمر ابيعه بفرحتي بيك واحلف لو كان بُعدَك نسيان، ارضى الحرمان لو كان يرضيك يا حبيبي ودايما يا حبيبي، يا هنايا بقولها وتعذيبي، اه لو تعرف وانت بعيد ازاي نار حُبك بتقيد، يا حبيبي فين وعودك، فين عهودك واللي قولت عليه فين فين يا غالي 🌘🌻,NOT_OFF,NOT_HS
فسلامُ الله عليكِ يا سيّدتي يا أُمَّ البنينَ ما دجى الليل وغسق، وأضاءَ النهارُ وأشرَق.,NOT_OFF,NOT_HS
RT @USER: اللهم يا باسط اليدين بالعطايا يا قريب يا مجيب دعوة الداعي إذا دعاه يا حنان يا منان، يا رب يا أرحم الراحمين، يا بديع السموا…,NOT_OFF,NOT_HS
@USER يا عايش بعيوني يا أغلى من عيوني بمشي دربك يا حبيبي ولو كلن ردوني من دونك ما فيي أحلم بالحنية ما تجرب تنسى وحياتك صوتي بالغنية 🎵💛💙❤😍الله يحميلنا إياكي والله يحميلنا هالصوت الصوت يللي كله حنية وسعاده 🙏🏻💙❤💙❤😍😘,NOT_OFF,NOT_HS
RT @USER: يا تركييييي جددلنا لجروس يا تركيييي 😢 #خد_الماتش_جدد_لجروس URL,NOT_OFF,NOT_HS
RT @USER: يا مطير يا مشبعين الطير <LF>الفزعة الفزعة<LF> #يامطير_شروق_تنخاكم URL,NOT_OFF,NOT_HS
@USER @USER يا اهبل يا منافق يا ارهابي دا السيسي هيفشخكم يا شوية ارهابين ولمامه بنحبك يا سيسي بنحبك يا سيسي بنحبك يا سيسي بنحبك يا سيسي,OFF,NOT_HS
لحد ما اتفرج ع الحلقة يا سبويلرز يا ولاد الكلب 😅 URL,OFF,NOT_HS
RT @USER: اللهم يا رازق السائلين، يا راحم المساكين، ويا ذا القوة المتين، ويا خير الناصرين، يا ولي المؤمنين، يا غيّاث المستغيثين، إياك نعبد…,NOT_OFF,NOT_HS
@USER اضرب يا باشا يا عم اعمل كيوريس كات بقا عشان الكراشات بعتو لكل الناس اللى عندك خلى بالك 😂😏 @USER,NOT_OFF,NOT_HS
اللّهم يا مُنزل الشفاء و يا رافع البلاء و يا مجيب الدعاء يا من تُعيد المريض لصحته و يا من تستجيب دعاء البائس،اللهم اشفِ جدتي شفاءً لا يغادر سقمًا.,NOT_OFF,NOT_HS
انا مبعرفش اتعامل بوشين مع حد ياجماعه، مبعرفش اتعامل مع حد وانا مش طايقه ومبعرفش افرض نفسى على حد او اخليه يحبنى، انا معنديش وسط فى الحب، انا لما بحب حد بهتم وبسأل وبعمل كل حاجه، ولما بلاقى نفسى مبحبش او مبتحبش ببعد نهائى، انا يا بحب اوى يا مبحبش خالص بصراحه!💙,NOT_OFF,NOT_HS
{يا الله يا رحمن يا رحيم يا عليم يا علي يا عظيم يا حي يا قيوم يا ذا الجلال والإكرام برحمتك أستغيث فأغثني يا مغيث لا إله إلا أنت سبحانك إني كنت من الظالمين أسألك اللهم أن تغفر لنا وأن ترحمنا إنك أنت الغفور الرحيم},NOT_OFF,NOT_HS
يا حي صوته يا عّرب يشرَح البال❤️,NOT_OFF,NOT_HS
@USER @USER يا دنبوع يا دنبوع انت أفشل واحد يا قربوع.<LF>يا دنبوع يا دنبوع الله يشلك يا مقلوع,OFF,NOT_HS
@USER 🤲🤲يارب اغثنى يارحيم يا رحيم يا رحيم يا رحيم يارحيم يا رحيم يا رحيم يا رحيم يارحيم يا رحيم يا رحيم يا رحيم يارحيم يا رحيم يا رحيم يا رحيم يارحيم يا رحيم يا رحيم يا رحيم يارحيم يا رحيم يا رحيم يا رحيم يارحيم يا رحيم يا رحيم يا رحيم يارحيم يا رح,NOT_OFF,NOT_HS
RT @USER: #قدها__يا__اهلي<LF>كلنا واراك يا اهلي<LF>في ضهرك يا اهلي<LF>معاك يا اهلي URL,NOT_OFF,NOT_HS
يا رب صبرني يا رب عشان ما اديها المزنه URL,NOT_OFF,NOT_HS
يا جعل نومك عافيه يا كل مريم❤️,NOT_OFF,NOT_HS
يا دنيا يا غرابه يا دنيا يا غرابه,NOT_OFF,NOT_HS
RT @USER: #رجعوا_عبدالكريم_لامه_واخته.يا حي يا قيوم، يا نور يا قدوس، يا حي يا الله، يا رحمن اغفر لي الذنوب التي تحل النقم، واغفر لي الذ…,NOT_OFF,NOT_HS
RT @USER: يا ناقصين .. يا مليانين عيوب,NOT_OFF,NOT_HS
RT @USER: ارعدي يا رعود وزبّري يا سحايب<LF>وارجدي الارض بالما العذب منا ومنا<LF>ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ <LF>تالي العمر خام ابيض وقبر ونصايب<LF>جعل من يجحد…,NOT_OFF,NOT_HS
RT @USER: فرجها يا الله.<LF>فرجها يا الله.<LF>فرجها يا الله.<LF>فرجها يا الله.<LF>فرجها يا الله.<LF>فرجها يا الله.<LF>فرجها يا الله.<LF>فرجها يا الله.<LF>فرج…,NOT_OFF,NOT_HS
@USER لعنة الله عليكم يا كلاب الإمارات و السيسي و السعودية يا مرتزقة يا عبيد المال يا صهاينة,OFF,HS
@USER @USER يا افتاررروووو يا رووورو يا واثق يا جامد<LF>😂😂😂,NOT_OFF,NOT_HS
يا كبييييير يا بو صلااااح 😍,NOT_OFF,NOT_HS
يا مسفّرني لوجهك ذهاب بلا إياب<LF>يا معزّز بالغلا يا مقدّر ، يا محسوب,NOT_OFF,NOT_HS
@USER قصدك فلسطين يا محتل يا قتلت الاطفال وسافكين الدماء يامغتصبين الارض قاتلكم الله اينما كنتم ياصهيون,OFF,HS
RT @USER: @USER أهل مصر في أفضل حال يا حاقد يا أجير يا مرتزق يا لاجيء في بلاد الكفر،. أليس أولى بك الدعاء لأهل بلدك يا حق…,OFF,NOT_HS
صباحك خير يا ضَي صباحي يا اول اسباب حُبي للحياة💛.,NOT_OFF,NOT_HS
اختاري اللي يعجبك فالخيارات<LF>يا شاعره ، يا ملهمه ، يا قصيده<LF>.<LF>في كل حالاتك وفي كل الاوقات<LF>جمالك يفوق الجمال ويزيده.,NOT_OFF,NOT_HS
RT @USER: القيادة يا جماعة <LF>القيادة يا شفاتة <LF>القيادة يا صمام أمان الثورة<LF>طيب احضروا القداس، احموا المسيحيين زي ما حموكم يوم الجمعة<LF>#اعتص…,NOT_OFF,NOT_HS
@USER يا رؤى يا حبيبة قلبى انتى💖💖💖💖 ربنا يسعدك ديماً يا جميلة و افرح بيكى قريب و انتى احلى عروسة و دكتوورة ف الدنيا💖,NOT_OFF,NOT_HS
RT @USER: يا مرحباً ترحيبة البدو لسهيل <LF>واعداد ما هبّت سحايب مطرها<LF>يا مرحباً يا ريحة الورد والهيل<LF>لا هبّت النسمة وتطاير عطرها<LF>🌹🌹,NOT_OFF,NOT_HS
الله لا تربحك يا فرخ الحرام يا حفتر انت وكل واحد واقف وراك، جراد يطيح على المدنيين ماليهمش دخل، ناس خسرت أحياشها وأرزاقها<LF>يا عن بوه من جيش وخلاص,OFF,NOT_HS
@USER والله ثم والله، الأنتكة والفخامة وعظمة الإبتسامة كلها بوجهك، ولو تسمحلي اتغزل فيك. <LF> يا وسيم الشكل يا حظ اللي حبك لو ينول!!<LF>الهنا والوصل لو لحظه بقربك لو تطول🎶❤️❤️,NOT_OFF,NOT_HS
RT @USER: سرنا بزمن مانعرف يا أهلنا ربّونا بزيادة، يا الناس نست تربّي عيالها .,NOT_OFF,NOT_HS
RT @USER: @USER بس يا مقمله يا وسخه عالصبح .. يا معفنه هنا لو وقفوا ع دماغهم مش هيبقوا زى مصر .. منكم القرف,OFF,NOT_HS
RT @USER: يا شعب مصر يا خم النوم <LF>ما تفوق بقى وتشوف لك يوم<LF>الثوره قامت فى الخرطوم <LF>يا شعب ثور داهيه تسمك <LF>وشوف أصول اسباب غمك <LF>عصاب…,OFF,HS
@USER @USER متزعلش نفسك يا جلجل يا طري انت يارب تولعوا بجاز وسخ انتو الاتنين,OFF,NOT_HS
يا ناعم العود يا سيد الملاح يا ناعس الطرف إرحم حالتي ليت للغرام حاكم والله لاشتكي ، واللله,NOT_OFF,NOT_HS
RT @USER: يااارب يا تاخدهم يا توديهم جوا الثقب الاسود URL,NOT_OFF,NOT_HS
عُمر الظروف ما كانت سبب للبُعد السبب الوحيد يا اما لاقوا البديل يا اما انبهار البدايات إنتهي وانبهارهم في الاول كان مجرد انبهار وقتي و مجرد ما راح مشيوا، الظروف مبتنهيش الحب بالعكس الظروف هي اللي بتخلق الحب وده بيظهر لما يكون الطرفين متمسكين ببعض..,NOT_OFF,NOT_HS
@USER الجلد جايكم يا علوج يا احفاد المغول انتم وسيدكم عبد إسرائيل قردوغان URL,OFF,HS
يلعن أمك يا كريس يا فحل يا جبار يا عظيم يا ملك يا وحش,OFF,NOT_HS
@USER @USER @USER @USER @USER @USER @USER @USER @USER ابك يخسى هووو غلط علي ترضين يغلط ولد ع بنت ترضين يغلط عليك ولد!لا طبعاً خليناً سوياً يداً بيد لا تخذليني يا سميتي الحلوه يا قشطه يا لؤطه😔,NOT_OFF,NOT_HS
RT @USER: يا شعب العراق يا شعب العراق يا شعب العراق، اَي متگلي اشبيك متحمل كل هالظيم و ساكت؟ يعني قابل شعب الجزائر والسودان احسن…,NOT_OFF,NOT_HS
شفت العجائب بس مثل موقف اليوم ما صار! عندنا اختبار ومبلشينا بالكلاس وايميلات وبلاك بورد وحجز وحالة <LF>آخرتها نداوم والجامعة فاضية بمعنى الكلمة فاضضضية ويكنسلونه؟ لأن والله مالهم خلق يكتبون اسئلة؟<LF>طيب ومذاكرتنا؟ وتبعي وسهري وعزلتي حتى جوالي طول امس مقفلته!<LF>يا ربي يا حبيبي خذ حقنا💔,NOT_OFF,NOT_HS
@USER ههههههههه<LF>بعد كل اللي صار وشفناه ، إلى الآن بتراهنوا على الآمريكان والإدارة الأمريكية ؟ !!!<LF>انتم يا مجانين يا عرصات يا خونة ،،<LF>ولكم انتوا منين جايين ؟<LF>يخرب بيتكم,OFF,NOT_HS
يا أنتي يا لأ ما ابغا غيرك....,NOT_OFF,NOT_HS
@USER نوراااااا 🌹🌹<LF>وانتي طيبه يا نورا يا رب ميحرمنيش منك يا اجدع اخت يا رب,NOT_OFF,NOT_HS
@USER مابقي نادي ما دقهم .. لكن معاك لعيبه يتدلعون حمدالله ينفرد ويتدلع وهجمات النصر بدون انهاء .. كان لهم شهر مالعبوا ..موسى كل كورة يا تطول يا يتعثر فيها .. والمصيبه كايكون اللي مو قادر يجري ولا قادر يغطي,NOT_OFF,NOT_HS
@USER @USER @USER @USER حزب الله راعبكم يا كلاب الحكيم ودعس اكبر راس فيكم يا صراصير يا عملاء يا خونه على الاقل ايران دوله مسلمه وتدافع عن فلسطين وتساعد على محاربة دواعشكم وارهابكم وتحارب امريكا ومرتزقة ربع المنشار وهي دوله حره سب,OFF,HS
خريجتي يا الطف من الورد يا اطلق من بيتخرج وداد🖤🖤👩🏾‍🎓):,NOT_OFF,NOT_HS
@USER يا هيك التواضع يا أما بلاااااااااا,NOT_OFF,NOT_HS
يا مشاعر الليل يا ستين داهيه,NOT_OFF,NOT_HS
RT @USER: @USER يا زينك يا الصعباوي .. فعلا عاشق .. متى ترجع يا وحش .. ننتظرك 💛💙🌹,NOT_OFF,NOT_HS
يا ماشاء الله يا ابو تيييياقو ♥️♥️♥️♥️💙💙💙💙,NOT_OFF,NOT_HS
@USER اللهم يا عظيم الجود وعظيم المغفره اللهم يا رحمن يا رحيم يا ارحم الراحمين يا واحد يا احد يا فرد يا صمد يا ملك الملوك يا عظيم السلطان يا غني يا كريم يا اكرم الاكرمين يا رب العالمين أسألك بأسمك العظيم الذي أذا سألت به استجاب ان ترحمه وتجعل مثواه فس,NOT_OFF,NOT_HS
RT @USER: يا رب أنجح<LF>يا رب أنجح<LF> يا رب أنجح<LF>يا رب أنجح<LF> يا رب أنجح<LF> يا رب أنجح<LF> يا رب أنجح<LF>يا رب أنجح<LF> يا رب أنجح<LF>يا رب أنجح<LF>يا رب أ…,NOT_OFF,NOT_HS
يا اندثاري يا اعتدالي يا إزدهاري <LF>َ_____ يا بلاد حسّي و قمّة حنيني <LF> يا إختياري .. لا ياعشواء اختيارّي “,NOT_OFF,NOT_HS
بعدتي و مبعدتيش اغنية عظيمة فعلا <LF>يا سلام يا عسيلي يا قريبي 😍,NOT_OFF,NOT_HS
.<LF>ما زلتُ بَعدَكُم أهذِي بذِكرُكمُ<LF>كأنّ ذكركمُ بالقـلبِ قد رُصفـا<LF>أمـوتُ شَوقـاً ولا ألقـاكـمُ أبدًا<LF>يا حَسرتا ثمّ يا شَوْقا ويا أسَفَا<LF>.,NOT_OFF,NOT_HS
@USER @USER حميدتي والجيش ضدان من إنتاج الكيزان وكلامو في القياده لمن دخل يا فيها يا نقلب كراسيها إنت فاكر الجيش ساذج للدرجة دي..,OFF,NOT_HS
يا السمار المخملي يا لونك الفاتن,NOT_OFF,NOT_HS
RT @USER: يامضاوي كن مالك على الدنيا شبيه<LF>وكن تغريدتك تدوي ب خفاقي دوي<LF>يا الحلا يا الذوق يا الزين يا العرض النزيه<LF>ياشبيهت خيل عبدالعزيز…,NOT_OFF,NOT_HS
لا أهلا بك ولا سهلا يا شوال الرز يا من باع كل الأمة هو و ابو منشار لا سلم بن سلمان,OFF,NOT_HS
انا مستني بيب يكسب بكرا ويبقا كدا يقابل اياكس<LF> هنشوف شكله ع الاستحواذ <LF>وهنشوف جمل تكتيكيه جميله جداً م الفريقين 🔥🔥🔥<LF>واخيراً دوري الابطال السنه دي يا لبرشلونه يا للسيتي واسكرينه بالكلام <LF>وانا مستعد للمراهنه مع اي حد 💪🏽🔥,NOT_OFF,NOT_HS
RT @USER: انت ايه اللي جابك يا دقيقة يا اولي🤦🏻‍♀️😂😂😂<LF>#اهل_الصباح_مع_يونس URL,NOT_OFF,NOT_HS
@USER @USER يا قلبي والله يا عبله ، بالعكس والله اخر شيء ازعل منه الكلام انا صدري وسيع ما دخلت تويتر عشان ازعل 😂😂❤️,NOT_OFF,NOT_HS
RT @USER: @USER @USER @USER @USER بن سلمان تاج راسك يا عجوز أبليس يا كذابة داعش موجودة في العراق قبل أن يو…,OFF,NOT_HS
أووو أبص ألاقي حياة كلها يا حب يا فن فتشجعني أ أكت معاها، إنما الواحد هيجيب المجهود المطلوب ده كله منين وهو بيتعامل مع الرداءة دي كلها كمان والله,NOT_OFF,NOT_HS
RT @USER: وٲنـي اشتڪي لـلـه منـي<LF>فـَ يا ربي و يا سَندي ٲعنّي URL,NOT_OFF,NOT_HS
"""يا من أظهر الجميل.. وستر القبيح.. يا من لا يؤاخذ بالجريرة.. يا من لا يهتك الستر.. يا عظيم العفو.. يا حسن التجاوز.. يا واسع المغفرة.. يا باسط اليدين بالرحمة.. يا باسط اليدين بالعطايا.. يا... URL",NOT_OFF,NOT_HS
وفين انت يا نور عينى ، يا روح قلبى ، فين ؟♥️♥️♥️♥️,NOT_OFF,NOT_HS
حبيبي ياحب عمري ياعمر حبي <LF>حبيبي يا كل امري يا نبض قلبي,NOT_OFF,NOT_HS
يا شوكلاطه يا كيكه يا حبي,NOT_OFF,NOT_HS
@USER @USER والله يا خونة يا بني صهيون يا قوادة اليهود ستزلزل الارض من تحت اقدامكم وتندحروا صاغرين منبطحين صبرا قليلا فقط وهذا عميلكم التيس المهزوم في تشاد بدأت علامات انهزامه على تخوم طرابلس التي جعلت منكم متحضرين بعد ان كُنتُم مشردون,OFF,HS
يا كل الناس بعيوني يا كل أشيائي<LF>يا وطن من عرفته ما تغربته,NOT_OFF,NOT_HS
@USER ذاكرو يا بناتي يا طبيبات المستقبل @USER,NOT_OFF,NOT_HS
ما ندري وش نقول عنك يا كابيتانو يا كبير ما فيه مدافع يتفوق عليه بالعالم إلا فان دايك,NOT_OFF,NOT_HS
يا HBO يا شرموطة تنزلي الحلقة الأولى من GOT وانا معرفش يا لبوة .. أخص عليكي شركة إنتاج وثخة 😁😂,OFF,NOT_HS
يا أكثر أهل الأرض <LF>طيبة قلب و أسرار دفينه ، يا إختياري <LF>لا يا عشواء أختياري يا وجه لا شفته <LF>إمتلى صدري رحابة .. يا حبيبيّ,NOT_OFF,NOT_HS
دم الشهيد ما راح..ثورة!<LF>دم الشهيد حضران... ثورة! <LF>ورينا كتلو منو... ثورة! <LF>والكتّل السودان... ثورة! <LF>داير القصاص لي اخوي...ثورة! <LF>داير الوطن ميزان... ثورة! <LF>وقروشنا فاتت وين... ثورة! <LF>ورينا يا برهان... ثورة! <LF>ورينا يا برهان بالبرهان... ورينا يا برهان! بالبرهان<LF>#الشارع_بس,NOT_OFF,NOT_HS
@USER قال الزوراء ارحب يا زوران ارحل يا زوران ارحل يا زوران ارحل يا زوران ارحل يا زهراء حرية الرأي سأرحل رايس انتوني روحي لك انت المدرسة يا زهراء يا زهراء يا روحي انت الرئيس,NOT_OFF,NOT_HS
يا حبش الطاغي يا خصرش المردوف<LF>جمعتي ما بين ..... الحسن و التباهيِ ..,NOT_OFF,NOT_HS
@USER مانا شفتها يا كلبوب يا صغير انت 😂,OFF,NOT_HS
@USER سنحك سنح يا شين يا عرة الرجال اخس,OFF,NOT_HS
RT @USER: يا عنفُوان الخيل يا وقفات ماضين الفعول<LF>يا نشوة الكسبان يا عزَّة عزيزين الجناب ..,NOT_OFF,NOT_HS
RT @USER: وينك يا نواف بن سعد<LF>وينك يا سامي الجابر<LF>وينك يا عبد الرحمن بن مساعد<LF>الهلال ينحر من الوريد الي الوريد<LF>من عبث محمدبن فيص…,NOT_OFF,NOT_HS
يا بتَاع الورد يا بتَاع الفُل أنا صَاحية نفسِي أهادي الكُل<LF>ما أنا قلّبي دق والحُب حقْ مُش هعِيش لوحدي خلاّص<LF>لا لاء,NOT_OFF,NOT_HS
يا حياتي و يا غلاي و يا غرامي الله جابك نور ولعيني سنا 🖤,NOT_OFF,NOT_HS
"@USER "" إبراهيم ميخافش إلا من الغشيم ..<LF>الغشيم يعني يا هيموتك .. يا هيزنقك تقتله !"" URL",NOT_OFF,NOT_HS
كله خلاص نقل تويتة عندكم بيض تلونوه ولا ابعتلكم ناس اعرفها ؟ نقشتها يا بيه ؟ والانسة ورا نقشتها هي كمان ؟ يا عالم يا بضان يا بتوع الكوبي بيست,OFF,NOT_HS
RT @USER: جعل يومي قبل يومك يا شبيهة هالسما يا بياض الغيم يا ريحة الجنة❤️,NOT_OFF,NOT_HS
@USER يا باطل عليك يا بلدي ...,NOT_OFF,NOT_HS
يا خونا يا مسماري يا دماغ السطل<LF>طالع يقارن بدواعش بنغازي بطرابلس بالفيديوات و يقولوا هادو نفسهم في طرابلس و يبوا يذبحوا و يحطوا أمير خلافة و و... الخ كلام يشيب ليه الراس ؟<LF>البقي في التعليقات 👇👇👇,OFF,NOT_HS
RT @USER: رفعت كفي نحو عطفك داعياً <LF>وعلمت أنك لا ترد دعائي <LF>يا قاضي الحاجات ، يا كاشف الكربات ، يا مجيب الدعوات ، يا غافر الزلات <LF>عاف…,NOT_OFF,NOT_HS
يا جماعة البنات الي بتقعد تقول يا حبيبتي و يا روحي و يا كوكو و يا قلبي دول حاجة بضان اوي ومش ببالغ,OFF,NOT_HS
يا حلونا يا حبيبي لا تراضينا 🖤..,NOT_OFF,NOT_HS
مدحت شلبى .. لجنش <LF>قول والله العظيم اقول الحق <LF>والله العظيم اقول الحق .. الكورة دخلت جول ولا لاء ؟؟<LF>دخلت 5 مرات يا كابتن ... <LF>ازاى يا جنش ؟؟؟<LF>جنش مين !!!!!!!!<LF>انا محمد الشناوى يا كابتن مدحت 😂😂,NOT_OFF,NOT_HS
ربنا مغفرة وعفوا <LF>وفضلا يا واسع يا ذا الجلال والإكرام<LF>آمين URL,NOT_OFF,NOT_HS
يا ابتساماتي يافرحي يا ضوى عيون الضرير..,NOT_OFF,NOT_HS
@USER ان شاء الله انت اللي تتشوي في النار يا كلب الإخوان يا جربوع. جزمة السيسي أشرف وأطهر منك ومن عشيرتك الإرهابية النجسة وسيدك العثمانلي أمان يالللي، وسيستمر السيسي في تطهير مصر من القاذورات أمثالك حتي تتفحموا كالذين من قبلكم. اتفو,OFF,HS
RT @USER: ردتكـ الأيام .. يا مغرور يا مدلّع ..<LF>ياللي علينا من أول شايفـ'ن حالك .. ✋🏽😒,NOT_OFF,NOT_HS
@USER بالتوفيق يا عسل و يا رب تجيب الدرجة الكاملة❤️✋🏻,NOT_OFF,NOT_HS
مرابط يا مرابط يا مرابط<LF>حل في أنعدام الحلول <LF>الربط بين الدفاع والهجوم صفر الان <LF>.. لان هذي لعبة مرابط <LF> #فقيده <LF> #الاتحاد_النصر,NOT_OFF,NOT_HS
RT @USER: في الحقيقة قوميز اللي بدا باستفزاز حسين وتحديد بعد تدخل حسين على كنو ، يا بكيري يا محترم كُن منصف واحترم مهنيتك كصحفي، وقب…,NOT_OFF,NOT_HS
صباح الخره يا جرابيع يا عرة المجتمع ❤️,OFF,NOT_HS
( يا اغلى من روحي علي ) <LF> يا صديقي الفارق .. يا الأحب دائماً..<LF>@USER❤❤.,NOT_OFF,NOT_HS
@USER يا حي يا قيوم يا حي قيوم يا جبار ياجبار ياجبار يا منتقم يا منتقم يا منتقم ارنا في كل فاسد وكل من اخذ اموال الشعب بلا حق عجائب قدرتك اللهم انزل على جسدهم البلاء وافتنهم في اعز اقربائهم واذقهم مذلة فعلهم اللهم اجعلهم يبحثون الراحة فلا يجدوها,NOT_OFF,NOT_HS
#الاتحاد_النصر<LF>الف مبرووككك يا عميد يا ملوك يا كباار <LF>يالله بالدوري يا هلاليين خليناكم تفوزون خخخخخخخخخ URL,NOT_OFF,NOT_HS
يا عيني لا تبكين يا عيني <LF>دمعش حسايف يالله الخيرة,NOT_OFF,NOT_HS
، قال: يا عائشةُ -أو يا حُميراءُ- أظننتِ أنَّ النَّبيَّ قد خاس بك؟ قلتُ: لا واللهِ، يا رسولَ اللهِ، ولكنَّني ظننتُ أنَّك قُبِضْتَ لطولِ سجودِك، فقال: أتدرين أيُّ ليلةٍ هذه؟ قلتُ: اللهُ ورسولُه أعلمُ، قال: هذه ليلةُ النِّصفِ من شعبانَ، إنَّ اللهَ -عزَّ وجلَّ- يطَّلِعُ على عبادِه,NOT_OFF,NOT_HS
@USER احلى صباح يا شرقاوى يا جمييييل <LF>والله العظيم وحشتنا جدا ووحشنا برنامج الزمالك <LF>وان شاء الله نشوفكم عن قريب URL,NOT_OFF,NOT_HS
يا عمري، يا ضي قمري. ♥️,NOT_OFF,NOT_HS
RT @USER: يا منوة القلب الشقي يا مبتغاه<LF>يا راحته يا مطمعه يا السلسبيل <LF>(مهما وصل حد الغياب لمنتهاه<LF>راعي محل بخافقي منت بدخيل)<LF>#مملك…,NOT_OFF,NOT_HS
يا أوادم يا حلوين لحد ينازع حد قدام حد ثاني بليز يعني,NOT_OFF,NOT_HS
"RT @USER: أمطري بالخير و رشي يا سحابة ""<LF>وإطلبــي يا نفس دام الله كريم <LF>اللهم بشرى تشبه المطر وفرحه تمحو كل حزن وفرج لكل صابر<LF>وشف…",NOT_OFF,NOT_HS
يارب برحمتك استغيث أغثني يا جبار السموات والارض يا ألله,NOT_OFF,NOT_HS
RT @USER: يا لطيفاً بخلقه، يا عليماً بخلقه، يا خبيراً بخلقه،<LF>ألطف بنا يا لطيف يا عليم يا خبير.,NOT_OFF,NOT_HS
RT @USER: @USER حبيبي يا كومي وانت طيب يا صاحبي⁦❤️⁩,NOT_OFF,NOT_HS
RT @USER: عزيزتي البنت<LF>توقفي عن تعذيب نفسك بسؤال<LF>ماذا يفعل الأن ؟<LF>يا انه نايم يا انه مداوم يا انه يغازل غيرك ،<LF>وش يسوي يعني يختم ا…,NOT_OFF,NOT_HS
حبيبي يا عاشق يا حر زي 🕊,NOT_OFF,NOT_HS
يا حـزة عصير يا علة هـل الشـحنه<LF>كبودهم من ذعاذيع العصر طاشت .,NOT_OFF,NOT_HS
يا وطن يا محتل يا شعب غلبه النوم,NOT_OFF,NOT_HS
يّا ضحكة طلال يا حب البدر يا حزن سلمان يا عزف عبادي يا شي عظيم عجزة أوصفة .,NOT_OFF,NOT_HS
RT @USER: دي جبهة كبيرة ولا مش جبهة يا متعلمين يا بتوع المدارس 😂😂😂💔<LF>كدي يجيني زول يقول الجبهة الكبيرة ما سمحة 🌚 URL,NOT_OFF,NOT_HS
@USER امشي يا بغل يا متاع الفيديوات..<LF>امشي جيب الفيديو اللي عند الشباب لما شدوك في طرابلس يا قواد يا بغل,OFF,NOT_HS
@USER يا دكتور يا ناقد يا أكاديمي اذكر موقف واحد لأردوغان او حكومة اردوغان ذكر السعودية بسوء قبل مقتل خاشقجي. اما بعد مقتل خاشقجي فلا تلمهم لانو حكامك بقر ليس بالتنمية والسياسة بل حتى بالقتل والإجرام.,OFF,HS
الله يرحمك يا عم سلامه يا طفشان💔💔 URL,NOT_OFF,NOT_HS
RT @USER: #الاتحاد_النصر<LF>1- جلدنا النصر<LF>2- حرمناه من الدوري <LF>3- ابتعدنا عن شبح الهبوط<LF>الاتي يا يكون بطل يا يختار البطل 😋 URL.…,NOT_OFF,NOT_HS
ياباغي الخير أقبل..<LF>يعيش اليمن اوضاعاً انسانية صعبة بسبب الحرب التي نشرت الدمار و الامراض و المجاعة في اليمن. لقد مس اخوانكم الضر يا أهل الكويت، يا أهل النخوة و المرحمة.<LF>URL,NOT_OFF,NOT_HS
RT @USER: ارجع يا زمان .. حن يا ماضي,NOT_OFF,NOT_HS
#تجمع_المهنيين_يمثلني <LF>للابد يا اولاد الحرام يا ناكرين الجميل,OFF,NOT_HS
الله ع الاسيست يا العمران ويالفينش يا سيبا يا كبير,NOT_OFF,NOT_HS
@USER يا رب يا ابن العم يا رب,NOT_OFF,NOT_HS
@USER ينعاد عليك بصحة والعافية يا ابن الوليد يا مستقبل الواعد 🌹🎉,NOT_OFF,NOT_HS
يسألني الليل أيا قمري <LF>اتغيب حبيبي عن نظري <LF>يسالني فتفيض دموعي <LF>في فجري ونسيم السحر <LF>يا آدم مهلاً يا عمري <LF>يا شمعة قلبي المنكسر 🙇🏻‍♂️,NOT_OFF,NOT_HS
يا غاية مراد المهتوي يا داه ودوااااه💚,NOT_OFF,NOT_HS
تحسبني نسيت يا وضييييع يا صغير العاصمة @USER <LF>@USER URL,OFF,HS
@USER انت بتقولي يا هتصيب يا هتخيب فالmcq الي الكمبيوتر بيصححه و سايبة الريتن الي الدكاترة بتصححه و بتعدي حاجات كتير؟😂وعن تجربة مش كلام وخلاص الامتحانات الي خفت منها وكان فيها ريتن بجد هو الي ساعد كتير,NOT_OFF,NOT_HS
